Gene	correlation	p_value	mean_CN	mean_exp	delta_CN	delta_exp
COL6A5	0.173856472251312	0.195878577977662	2.28070175438596	3.14192708917306	3	1.25206552667447
COL6A6	0.208750451700091	0.119153100056661	2.28070175438596	3.51818910220005	3	3.71282576023861
PIK3R4	0.161779384978192	0.229252401695704	2.28070175438596	4.50129852236523	3	3.79996119521959
ATP2C1	0.323764182846673	0.0140188143776864	2.28070175438596	6.39518689688832	3	6.44664312904431
ASTE1	-0.0735850196237635	0.58645179102303	2.28070175438596	3.47200461547106	3	2.78546310570025
NEK11	0.154929831426103	0.249837224671128	2.28070175438596	5.46116417172919	3	5.2195073757151
NUDT16	-0.217731013483971	0.10373711518095	2.28070175438596	3.79477739014361	3	2.57775670214882
MRPL3	0.201147098344097	0.133519967327532	2.28070175438596	5.8801160514843	3	5.61330275119175
CPNE4	0.0935223395265023	0.48896612271772	2.28070175438596	3.94993904205991	3	5.608338424748
ACPP	0.356223012969164	0.00653440723769229	2.28070175438596	3.30583283643298	3	1.58337576212598
DNAJC13	0.0619876928893144	0.646902522320133	2.28070175438596	5.78547127061744	3	5.58536565961576
NPHP3	0.208751347747745	0.119151479349301	2.28070175438596	4.78160945299405	3	5.28027485459164
NPHP3-AS1	-0.106528141692623	0.430287603270746	2.28070175438596	3.33493721131899	3	2.11358433327839
TMEM108	-0.0903521322133027	0.503878212816885	2.28070175438596	3.79562677156273	3	5.82993631516736
BFSP2	-0.29721650353417	0.024753726286359	2.28070175438596	3.39370709457301	3	5.2713451788679
CDV3	-0.110202622625642	0.414460918179076	2.28070175438596	5.91666882052442	3	4.98118714763359
TOPBP1	0.117771245613885	0.382937598274042	2.28070175438596	5.47516999575389	3	5.92472436933842
TF	-0.238625900297401	0.0738414365319029	2.28070175438596	3.12324427565456	3	1.01743214266423
SRPRB	-0.05968244555122	0.659210560186488	2.28070175438596	5.24996065656938	3	5.608338424748
RAB6B	-0.129859171327916	0.335658278904304	2.28070175438596	3.28200529423189	3	4.82140503175646
SLCO2A1	0.0578067608937562	0.669291934561092	2.28070175438596	3.4455306664285	3	1.55838959144182
RYK	0.176914921172726	0.188006617060729	2.28070175438596	5.72131291281651	3	4.87398209298207
AMOTL2	-0.120191741419932	0.373166113962854	2.28070175438596	4.50244246900431	3	6.25093982161857
ANAPC13	0.00607035996757339	0.964254568216223	2.28070175438596	5.15741177375187	3	7.13234672823078
CEP63	0.382162324903209	0.00335079653462583	2.28070175438596	4.81890852255825	3	5.26916178645297
EPHB1	0.213817918025329	0.110253125416636	2.28070175438596	4.15333185472968	3	3.59427559029295
PPP2R3A	0.0661641724961309	0.624843041085787	2.28070175438596	6.74633018830826	3	6.6344144427974
MSL2	0.258063893500428	0.0526057896876014	2.28070175438596	5.53754751571522	3	5.31456285787351
PCCB	0.144056643485843	0.285026038960253	2.28070175438596	5.00587010107096	3	6.06383480163094
STAG1	0.209027968435885	0.118651950127071	2.28070175438596	8.07532102779678	3	4.97848360020733
SLC35G2	0.194045768022075	0.148080583048128	2.28070175438596	3.35061834888379	3	4.14350993388465
NCK1	0.0651227951665092	0.630313898448707	2.28070175438596	5.3231128530471	3	5.570249126142
IL20RB	0.171159436953013	0.20301282610179	2.28070175438596	3.56840477779168	3	3.90952106640181
CLDN18	-0.0463972428730439	0.731812436100973	2.28070175438596	3.32724080416583	3	7.51677591398766
DZIP1L	0.0426717660881567	0.752631873762267	2.28070175438596	3.63603686102179	3	2.78480032806517
A4GNT	-0.157088957370257	0.243217353525942	2.28070175438596	3.05421601292556	3	1.49907172619315
DBR1	0.0827607600925014	0.540512242515307	2.28070175438596	3.62846906416086	3	3.62395868265869
ARMC8	0.231308270925776	0.0834137367227221	2.28070175438596	4.98730943607847	3	5.41225864124107
NME9	-0.00162803820800576	0.990410369487506	2.28070175438596	3.20113535631962	3	3.45829045514895
MRAS	-0.0554330562481795	0.682133419478018	2.28070175438596	3.38784310229197	3	3.00813557016829
ESYT3	-0.0968470209130929	0.473579427110609	2.28070175438596	3.37403377747803	3	3.32368776907252
CEP70	-0.16824224505508	0.210934479885837	2.28070175438596	5.62577788748777	3	5.93049360127494
FAIM	0.0535184288098043	0.692557178381433	2.28070175438596	4.06702384555097	3	5.50359198183518
PIK3CB	0.42669439034176	0.000933339614096379	2.28070175438596	6.47661740750758	3	6.38764129991045
MRPS22	0.0698461883284418	0.605661881406858	2.28070175438596	4.51052724971606	3	5.38863065812397
COPB2	0.0308190986611625	0.819974174727699	2.28070175438596	7.66345796671958	3	6.21298091510126
NMNAT3	0.405302214526322	0.00176252219581909	2.28070175438596	3.76023802333552	3	4.08586039322077
CLSTN2	-0.138359081413885	0.304706592099726	2.28070175438596	6.38740103897227	3	6.69824275343645
TRIM42	0.188401539412136	0.160470205755841	2.28070175438596	3.08928078108866	3	2.37047858356253
SLC25A36	-0.215792401383887	0.106927032340806	2.26315789473684	6.08355662184389	3	5.71826642022043
SPSB4	-0.0652527162392469	0.629630275212409	2.26315789473684	3.20818638863271	3	4.51954386489667
ZBTB38	0.213114598611035	0.11145689936373	2.26315789473684	6.47572805087517	3	6.31664266265274
RASA2	0.255056612239558	0.0555213134258842	2.26315789473684	7.75258967781499	3	5.48136120979071
RNF7	-0.275606201171763	0.0379811844943368	2.26315789473684	5.86059384638785	3	6.8873731702728
GRK7	0.260306424413171	0.0505136996328801	2.26315789473684	3.32893814385194	3	1.77838253275062
ATP1B3	-0.00907238042434795	0.946598552385577	2.26315789473684	6.15431310250933	3	4.90529049144008
TFDP2	0.0939364999650712	0.487035212691505	2.26315789473684	5.64344829336417	3	5.49266911878549
GK5	0.109692873323304	0.416636282468671	2.26315789473684	4.33676217324685	3	4.7095857919561
XRN1	0.227270819624153	0.0890988491601966	2.26315789473684	6.82930349577007	3	6.08904609632523
ATR	0.127708446878762	0.343791346577939	2.26315789473684	5.73639893236904	3	5.70625831731538
PLS1	0.120333733471683	0.372597597888508	2.26315789473684	5.12066505574767	3	7.84026849056198
TRPC1	0.0451536720060514	0.738741521264335	2.26315789473684	3.53129936972526	3	3.57785012540209
PCOLCE2	-0.155033382198498	0.249516971530958	2.26315789473684	3.33004983823573	3	2.63284855688318
U2SURP	0.00634842633869762	0.962618309037259	2.26315789473684	8.95971237178413	3	5.32676871812821
SLC9A9	0.187095346472583	0.163442928025256	2.26315789473684	3.65887647754354	3	3.56465011351284
PLOD2	-0.163132285480025	0.225329614558544	2.3859649122807	4.3860998744984	2	5.7040891147181
PLSCR4	0.105408869493572	0.435175426272507	2.3859649122807	3.72997815775752	2	3.00119796539293
PLSCR2	0.417969438925612	0.00121570206445698	2.3859649122807	3.92865349453173	2	4.60592196496582
PLSCR1	-0.0269049267586537	0.842526028837326	2.3859649122807	5.554775172948	2	5.57190582611833
PLSCR5	0.0568957967798586	0.674209286130617	2.3859649122807	3.05133191929415	2	0.968885384666622
ZIC1	0.280419327686289	0.0346170887714409	2.3859649122807	3.15373907937712	2	1.07829893610926
AGTR1	0.147525245570227	0.273463679976285	2.3859649122807	3.78920686327159	2	5.05251573774546
CPB1	0.483432245927777	0.000139348474896757	2.3859649122807	3.85888460386916	2	6.29165325048395
GYG1	0.106781096219994	0.429187269205659	2.3859649122807	4.37720692684087	2	4.98515703338405
HLTF	0.260760545458878	0.050098409613261	2.3859649122807	4.93688254690671	2	5.66860310411273
HLTF-AS1	0.235876222849998	0.0773303502951074	2.3859649122807	3.07737111299193	2	1.04267008770882
HPS3	-0.0156885163953499	0.907788336365244	2.3859649122807	4.87752700575303	2	6.30861380782319
CP	0.242181707373396	0.0695165113364304	2.3859649122807	3.66404238429683	2	3.55035912997287
TM4SF18	0.141756059453245	0.292869673275479	2.3859649122807	4.93263801300655	2	6.02474697197751
TM4SF1	-0.270819561103172	0.0415904651959988	2.3859649122807	9.38483968975584	2	5.19102114297725
TM4SF4	0.130752545292028	0.332315655018467	2.3859649122807	3.18998200030247	2	1.07624080881139
WWTR1	0.171611258574786	0.201805003752729	2.3859649122807	6.6948613032327	2	7.19602022534871
COMMD2	0.153806047020517	0.253330732443442	2.3859649122807	4.47802164210354	2	4.02742634013482
ANKUB1	0.170391804805568	0.205076603349293	2.3859649122807	3.27008336307552	2	4.09015370710973
PFN2	0.454506406928797	0.000382882687941098	2.3859649122807	4.08330389858386	2	4.19674153302778
TSC22D2	-0.0103954028626465	0.938824946958307	2.3859649122807	7.50522582617173	2	5.91550595565043
SERP1	0.0571545143597404	0.672811350296494	2.3859649122807	7.6507921258143	2	6.66351347604447
SIAH2	0.111960264172481	0.407010422984932	2.3859649122807	5.28977421449351	2	5.90475310705464
CLRN1-AS1	0.356463205641602	0.00649569544343253	2.3859649122807	3.99619519011039	2	4.35461556753867
MED12L	0.0160467499680988	0.905692219269685	2.3859649122807	4.22951901198176	2	4.18530594892879
IGSF10	0.0097050255877673	0.942880694890106	2.3859649122807	3.10799076467408	2	1.01649634441725
AADACL2	-0.0412375711348338	0.760694532182766	2.3859649122807	3.07362548799262	2	1.31801928041429
MBNL1	0.0122410831876111	0.927990012633939	2.3859649122807	7.06144349550663	2	6.55679590389795
RAP2B	0.27327896221198	0.0397022434558536	2.3859649122807	5.02077799196087	2	6.45296948607599
C3orf79	0.284995652025737	0.0316517577847753	2.3859649122807	3.08138893217057	2	0.771132054849746
ARHGEF26	0.130356184315673	0.333796079335393	2.3859649122807	4.56730157600349	2	3.7863284393872
DHX36	0.216982577407035	0.104959810241863	2.3859649122807	6.55672609951668	2	5.77621923932124
GPR149	0.132612037395084	0.325425552655674	2.3859649122807	3.20583548389291	2	1.54414054058518
MME	0.0235618644944327	0.861888075802651	2.3859649122807	3.46433725727247	2	4.46949186238021
PLCH1	0.149503110386101	0.267012192676325	2.3859649122807	3.98492932938117	2	5.16450395315379
C3orf33	-0.156541157916779	0.244885440427691	2.3859649122807	3.96649375466201	2	5.62656912269574
SLC33A1	0.215941137413953	0.106679647181238	2.3859649122807	4.80298757256528	2	5.63213430579788
GMPS	0.234019362760989	0.0797593912273733	2.3859649122807	5.7507495121228	2	6.78712644554406
KCNAB1	0.117949098293932	0.382214465464634	2.3859649122807	4.83937002015748	2	8.08044729092876
SSR3	-0.115325166061925	0.392965617886743	2.3859649122807	6.56384409530353	2	7.32439725727261
TIPARP-AS1	0.0871812335118511	0.519023620854821	2.3859649122807	3.2072611372017	2	2.15592799547496
TIPARP	-0.0309393444643056	0.819283556270919	2.3859649122807	7.19227159178784	2	7.75134244127383
LINC00886	0.46314639105558	0.000285760665869762	2.3859649122807	4.19411400886842	2	5.00274758111622
LEKR1	0.00745529885588556	0.956106590231758	2.3859649122807	4.52727593828888	2	4.84556603713207
LINC00880	0.0902525494280827	0.504350382704881	2.3859649122807	3.13846849479266	2	1.30670418036282
CCNL1	0.0915889557922644	0.498032797745612	2.3859649122807	7.7170291102813	2	5.63331571078542
VEPH1	0.00269813529887065	0.984107828403464	2.3859649122807	3.78281541481054	2	4.43509870552977
SHOX2	0.125038237843457	0.354057550856452	2.3859649122807	3.15941858079607	2	1.57076303025474
RSRC1	0.0130671114053294	0.923144958039986	2.3859649122807	6.7617305848398	2	4.78482843605942
MLF1	-0.241883844913567	0.0698708558498228	2.3859649122807	6.264727254593	2	5.81507211505254
GFM1	-0.129597916779772	0.336639745658231	2.3859649122807	5.09973686358901	2	4.61741607063707
RARRES1	-0.118716356497099	0.379104208089401	2.3859649122807	4.02067702499307	2	4.68120635142836
MFSD1	0.0505694040045021	0.708723230896513	2.3859649122807	5.21688969545324	2	5.36819501737826
IQCJ-SCHIP1	-0.0718255080660102	0.595457955255876	2.3859649122807	5.51844792299705	2	6.48541800938993
TRIM59	-0.112532290106733	0.404602515334466	2.3859649122807	3.76709322041674	2	3.91916345417697
KPNA4	0.176717375063209	0.188508105222612	2.3859649122807	7.08035396732553	2	5.40426277766692
PPM1L	0.358816072918487	0.00612696392066155	2.3859649122807	4.73908247880971	2	4.40076941208741
B3GALNT1	0.182332505468342	0.174624549948827	2.3859649122807	3.663685130714	2	3.11182106884424
NMD3	0.129100373501775	0.338513847223895	2.3859649122807	5.31192889066917	2	5.44069696343102
SPTSSB	0.0962847470318319	0.476163307726377	2.3859649122807	3.42685144960671	2	4.85997374487706
SI	0.231559680752941	0.0830694057180881	2.3859649122807	3.08295312982128	2	1.06557625804862
SLITRK3	-0.134089735785271	0.320015060663924	2.3859649122807	3.00585065438903	2	0.409527988257374
BCHE	0.0273466787399977	0.839974183350543	2.3859649122807	3.13740015305875	2	1.21220303629811
ZBBX	0.00638337793786475	0.962412649857803	2.3859649122807	3.16116528366863	2	1.46340811447181
SERPINI2	-0.0307225122415825	0.82052900649829	2.3859649122807	3.15289874656899	2	1.26259056516497
WDR49	0.104959187279396	0.437147911453529	2.3859649122807	3.31725845764804	2	2.00684134738554
PDCD10	0.0494102450292697	0.715113115702861	2.3859649122807	6.75345259321765	2	5.58475547511475
SERPINI1	-0.0887076553645114	0.511704431508504	2.3859649122807	3.71245931303281	2	4.58814949863138
GOLIM4	0.202224768881707	0.131407933218505	2.3859649122807	4.65606717620388	2	7.60251510716383
MECOM	-0.197770367831911	0.140303188131567	2.3859649122807	4.66072237123257	2	6.50346668530027
TERC	0.535993204446574	1.73185306051117e-05	2.3859649122807	3.82332963427744	2	3.50705090190651
ACTRT3	0.0570955769013207	0.673129712201239	2.3859649122807	3.14259739720233	2	3.26683097353267
MYNN	0.171394638951208	0.202383440171758	2.3859649122807	4.27885206199439	2	3.29153325704127
LRRC34	0.0362989297543729	0.788647172091327	2.3859649122807	3.17336801458449	2	2.69325216775973
LRRIQ4	-0.062871663967489	0.642207451933764	2.3859649122807	3.21118748807422	2	2.34362833629791
LRRC31	-0.0888607386927372	0.510973298818187	2.3859649122807	3.43905151486518	2	4.02848110343381
SAMD7	0.112775292112323	0.403582126336699	2.3859649122807	3.10008301961452	2	1.35813342084506
SEC62	-0.216926473379333	0.105051911772156	2.3859649122807	9.7053435453462	2	5.07910105218717
GPR160	-0.0179955054536442	0.89430109969806	2.3859649122807	6.00998279070921	2	5.96681564513022
PHC3	-0.0392582778883419	0.771863060898998	2.3859649122807	6.19928561411353	2	5.24994665098048
PRKCI	0.178776236940624	0.183328444525916	2.3859649122807	6.16464658275584	2	7.02127015094221
SKIL	0.543405703116766	1.25405215153584e-05	2.3859649122807	7.35093752032148	2	5.40730904375868
CLDN11	0.225293770569616	0.0919912343540549	2.3859649122807	3.78170370847349	2	3.84256286083248
RPL22L1	-0.0277759349005814	0.837496087437787	2.3859649122807	4.15634379856364	2	3.99942865797091
EIF5A2	-0.0317198281766903	0.814804270146204	2.3859649122807	3.21017946633784	2	2.06051285380167
SLC2A2	-0.0703120684778191	0.603253298783672	2.3859649122807	3.07226003168321	2	1.21856177210984
TNIK	-0.148868244720695	0.26907183481482	2.3859649122807	6.49522865354253	2	7.38913363267035
PLD1	0.125509244020985	0.352233116472422	2.3859649122807	3.75379164193891	2	4.11811692664713
TMEM212	0.0185260884860069	0.891203236657272	2.3859649122807	3.25519183013532	2	1.67867826752684
FNDC3B	-0.0245664585239253	0.85606073243534	2.3859649122807	8.64811011832682	2	5.1958220211064
GHSR	0.107440178615947	0.426327790847141	2.3859649122807	3.10031470257589	2	1.94539666739228
TNFSF10	-0.293917884453543	0.026477424228773	2.3859649122807	6.59351472039299	2	7.82034005111292
NCEH1	0.122935101959713	0.36227465146335	2.3859649122807	6.25594932945771	2	8.20911735154526
ECT2	0.274058162287308	0.0391189768700777	2.3859649122807	5.07608012883964	2	5.29212879701319
SPATA16	0.0933229865754274	0.4898969791915	2.3859649122807	3.36800405023746	2	2.25854929998722
NLGN1	0.225896666216563	0.091101541801813	2.3859649122807	3.98621948733383	2	3.96884234385323
NAALADL2	0.129348406539883	0.337578765899111	2.3859649122807	7.82473612908796	2	5.18113246715037
TBL1XR1	0.186320142463146	0.165226168517473	2.40350877192982	7.21044205337753	2	6.78253463454273
LINC00578	-0.0176273859719959	0.896451327156018	2.40350877192982	3.84333270679653	2	4.79685662367755
KCNMB2	0.158792657241758	0.238079172541855	2.40350877192982	3.18690011943473	2	1.50291727405985
ZMAT3	-0.12353936299686	0.359901955505768	2.40350877192982	4.2842874306454	2	6.46419849038334
PIK3CA	0.0813078508666897	0.54766828412402	2.40350877192982	5.56334339757153	2	4.8579669712416
KCNMB3	-0.128384834291423	0.34122047039824	2.40350877192982	4.75907214149939	2	7.23871946883176
ZNF639	0.129943290684603	0.335342645582839	2.40350877192982	3.81726686420306	2	3.95164649753492
MFN1	0.119674138356378	0.375242941880527	2.40350877192982	5.97488868431853	2	5.74364810516732
GNB4	0.126328287198816	0.349074377332661	2.40350877192982	4.65781724007565	2	6.17147035920843
ACTL6A	0.0114027341038852	0.932909990165674	2.40350877192982	4.96921095386579	2	4.96027665930914
MRPL47	0.256311043898287	0.0542896298847276	2.40350877192982	5.21849465406782	2	5.10259471972125
NDUFB5	0.168095694569321	0.211338093184939	2.40350877192982	4.74022533508135	2	5.37175879484749
USP13	0.206455003701527	0.123360354456089	2.40350877192982	4.16562300738524	2	4.05761674950451
PEX5L	0.348871884843677	0.0078209451705029	2.40350877192982	3.76591803679313	2	3.89377817398208
TTC14	0.117924075429217	0.382316156904303	2.40350877192982	3.58523021679139	2	3.63873737789427
CCDC39	0.369442246593043	0.00468046292561422	2.40350877192982	3.77300818450161	2	4.44153300596808
FXR1	0.132071211246714	0.327420127538686	2.40350877192982	6.67964683531436	2	4.91933460922518
DNAJC19	0.0656233088774419	0.627681974089154	2.40350877192982	4.74849610389963	2	4.57082401789168
ATP11B	0.0692167264571023	0.608922807233388	2.40350877192982	5.02045044521017	2	6.17694430646867
DCUN1D1	0.24790977850051	0.0629770947299828	2.40350877192982	5.22893436934966	2	5.54135090482849
MCCC1	0.0322698569034703	0.811651115323941	2.40350877192982	5.47652525365297	2	6.4614897727804
LAMP3	0.0511196913314285	0.705696693862871	2.40350877192982	3.29503751652943	2	1.44707924524341
MCF2L2	0.0435205864891413	0.747872304167933	2.40350877192982	3.67756821775683	2	2.00788951487858
